T1557.505,Service Based Interface,"5G Core network services, control plane data.",There are many procedures that can be impacted if an adversary gets in the middle of a TLS connection between two functions on the SBI.
FGT5030,Network-side SMS collection,User data content,
FGT5008,Redirection of traffic via user plane network function,User data,
FGT5012.001,Passive radio signals observation,User location,User location
T1040.501,Network function Service Based Interface,"Signaling data, provisioning data, service discovery",
FGT5002,Bypass home routing,UE location,Coarse location: In the form of routing info (MSC address)
FGT5011,Unauthorized access to NEF via token fraud,"Operator NEF, operator Services",
FGT5034,Charging fraud via NF control,UE call/data records accuracy,Communications is denied
T1565,Non-SBI,"UE data, UE signaling",
FGT5005,Memory Scrapping,SDN Controller and Network Elements (or any target host),"Adversary may target a particular network controller, network element, CI/CD, security, and operations tools to collect data"
FGT5005,Memory Scrapping,"SDN Configurations file, Network flow tables",Adversary may target configuration or network flow data
FGT5018.004,Theft of physical assets,Physical assets and commodities,
T1195.501,SIM credential theft,Privacy of subscriber data and voice traffic,Adversary is after getting the keys to decrypt cellular communications for those sets of SIMs whose credentials it captured.
T1018,Core-network scanning,MNO core network component data.,
T1557.502,Interception via Visited SEPP,SEPP,Adversary would target the SEPP
FGT5007,Registration of malicious network functions,Network services,Network services provided to UEs.
FGT5012.005,Shared network function in slice,UE location,
FGT5001,Exploitation of Interconnect Edge Application Programming Interfaces,"Operator core NFs services, user data /status privacy",
T1592.501,Internal resource search,"Mobile network topology, interconnects.",
T1592.501,Internal resource search,"Hostnames and IP addresses of core network functions like subscriber database, AMF (not confirmed)",
FGT5012.006,NAS exploit,User location,User location
T1557.506,Air Interface,"User traffic integrity, User location, User signaling",All data and voice transmitted to and from user can be intercepted in the clear
FGT5018,Vandalism of network infrastructure,Physical infrastructure,"- Radio access units 
- ICT equipment 
- Light data center 
- Cloud data center 
- Edge Computing Facilities"
T1557.501,Bid down UE,User data,
FGT5004,Network Flow Manipulation,"SDN Controller and Network Elements, operations, and security tools","Adversary may target a particular network controller, network element, CI/CD, security and operations tools to manipulate SDN network flows."
FGT5004,Network Flow Manipulation,"SDN Configurations file, Network flow tables",Adversary may target configuration or network flow data
T1525,Compromised image,"Core, RAN, SDN, System tools","Adversary may target a particular network domain, CI/CD, or security and operations tools."
FGT5019.001,Intercept Home Network via SUCI,None.,Home network is broadcast unconcealed over the air per standard. No attack on assets is necessary.
