FGT5033,Retrieve UE subscription data,Rogue AMF in visited PLMN retrieves UE’s sensitive information using Nsmf_PDUSession_ContextRequest API during 5GS to EPC roaming.,"AMF in visited PLMN calls Nsmf_PDUSession_ContextRequest API to v/hSMF. SMF sends the UE SM context in response which can reveal the following UE information: SUPI, S-NSSAI, DNN, UE IP address etc. Section 4.11.1.2.1 & Table 5.2.8.2.10-1 of [1]"
FGT5033,Retrieve UE subscription data,SMF can ask the UDM via the Nudm-sdm API to retrieve some session management subscription info for a given SUPI.,"SMF can send to UDM a nudm-sdm message and retrieve “Session mgmt subscription data”, i.e. DNN configuration for all network slices."
FGT5033,Retrieve UE subscription data,UDM can look up any UE’s data or can see it in the UDR if a UDR is employed,UDM can legitimately get UE subscription data from UDR.
FGT5033,Retrieve UE subscription data,SMSF can get the UE subscription data for a given SUPI via the Nudm-sdm API.,SMSF can get the UE subscription data via Nudm_sdm.
FGT5033,Retrieve UE subscription data,NEF can get some of the UE subscription data for a given SUPI via Nudm-sdm API,Same as above.
FGT5026,SIM cloning,None,
T1499.502,Trigger Fraud Alert to Deny Service,"Capture a registration attempt for a given UE, then replay it right away to a gNB much further away","An adversary might deny RAN access to a UE by triggering a fraud alert through attempting simultaneous registrations at geographically impossible locations. When the UE security profile allows, the adversary can illegitimately use a known IMSI or, if a valid Subscriber Concealed Identity (SUCI) is known, use a legitimate SUCI for false registrations."
FGT5035,Fake cellular Base Station,Adversary uses the fake base station to broadcast spoofed configuration messages to UEs nearby,"Reference [2] (appendix B) contains a taxonomy of attacks against 5G UEs, passive and active. One concerns message attacks (fake MIB/SIB – Master Information Block/System Information Block)"
FGT5035,Fake cellular Base Station,Adversary installs an illegitimate complete gNB and configures the power so as to appear strongest to a given UE in a particular location,Reference [2]
FGT5024,SIM boxing,Adversary/fraudster/SIM boxers are effectively acting as an unlicensed and unregulated telecommunications carrier (pretends to be a legitimate telecom provider). Intercepts call & SMSs and re-routes,"Adversary intercepts call and routes it via the Internet as a VoIP call, to the SIMbox (instead of via a regulated MNO interconnect). See [3], [5]"
FGT5024,SIM boxing,"Adversary offers discounted call rates directly to end consumers, primarily through the sale of international calling cards. Intercepts call/SMS and reroutes.","Such cards have a number that the user must dial before she can dial the recipient’s number; this number will route to a number provided by a VoIP provider that points to the
SIMbox in the recipient’s country. See [3], [5]"
FGT5025,Falsify interconnect invoice,False charging,"In [1] section 5.3., Signaling Fraud: False charging over international signaling interconnection."
T1557.507,Non-SBI,Compromised or misconfigured switches or routers between RAN and core and between gNBs can disable integrity protection for CP & UP communication between RAN and core or between two gNBs,"Integrity protection can be disabled on N2 interface for CP, N3 interface for UP and Xn interface for CP & UP. Sections 9.2, 9.3 & 9.4 of [2]"
FGT5012.004,Core network function signaling,"Adversary uses SS7 interconnect (IWF) to a 5G network without protection (firewalls, etc). to obtain UE location information","From [3], there were recent successful attacks on SS7 whereby an attacker with access to the SS7 interconnection can find a user’s location, as well as billing data and Short Message Service (SMS) messages. In addition, the attacker can also eavesdrop on user data."
FGT5012.004,Core network function signaling,Adversary gains control of a core network function and obtain location info for a given UE,"Several NFs can be used, and each threat has different characteristics. They are:
* AMF case: get UE location legitimately from LMF (Nlmf-loc API). [Section 8.3 of TS 23.273]
* An adversary can modify AMF behavior so that it doesn't allocate a new 5G-GUTI to a given UE, so that that UE can be tracked via listening devices in the area.
* AF case: Incorrect implementation/configuration in NEF can allow a rogue application function (AF) to access UE location information using LMF services. [Section 6.1.2 of TS23.273]
* SMF case: SMF can obtain a UE's location whenever the AMF sends it a PDU update request:  Nsmf_PDUSession_UpdateSMContextRequest (which contains UE location info, which can be: E-UTRA or NR cell id, location timestamp, “geographicalInformation” in hex format as in TS 23.032, only ellipsoid point with uncertainty circle.) [section 5.2.8.2.6 of TS23.502]
* UDM case: UDM can legitimately ask the AMF for the location of a UE using Namf_Location service. [5.2.2.1 of TS23.502]
* UPF case: UPF has access to serving cell ID for UEs that are actively sending data (RRC connected).  
* NEF case: NEF can legitimately ask AMF Namf_EventExposure or ask GMLC directly - then GMLC gives the NEF a location report (Note: NEFs serve as location proxies to internal and external AFs in the same way GMLCs serve as proxies to external LCS clients). [5.2.2.1 of TS23.502]
* NWDAF case: NWDAF can get coarse UE location by subscribing to events from AMF. [5.2.2.1 of TS23.502]
* GMLC case: GMLC can legitimately ask the AMF for the location of a given UE using Namf_Location service. [5.2.2.1 of TS23.502]
* LMF case: can initiate location procedure with the UE. [6.11.1, 6.11.2, 6.11.3 of TS23.273]"
FGT5031,Call Detail Record (CDR) collection,"Malware “interacts with CDR databases” (possibly from the SMSC, which this malware infects).","Data miner loaded by installation script. The script CDR s for certain IMSIs, the info therein is call metadata, i.e. time, duration, phone numbers."
T1464,Jamming or Denial of Service,Numerous,Numerous
FGT5021,Tunnel ID uniqueness failure,"Rogue or wrong configuration/implementation in gNB or UPF can cause existing TEID to be assigned to a new N3 reference point or PDU session.

Duplicate TEID allocation can happen during EPS to 5GS handover or roaming.","Duplicate TEID can cause traffic disruption, charging issues and eavesdropping of legitimate subscriber data by adversary. Section 5.8.2.3 of [2], section 4.11.1.2.2 of [3]"
T1499.503,DOS a UE via gNB or NF signaling,gNB control (or fake UE),"Adversary with a fake UE can send a De-registration request to the victim UE's gNB with the victim 5G-GUTI. Or , adversary with a fake gNB can send  Deregistration request to the victim UE. Or, adversary with fake UE can try to register as the victim UE, and when the victim UE tries to RRC connect again, it will be rejected. See [2]"
T1499.503,DOS a UE via gNB or NF signaling,AMF control,"Adversary controlling AMF can cause authentication to fail or deny SMS service by deactivating SMS for a given SUPI [1]. Control of AMF can give an adversary the power to manipulate the AKA procedure between the AMF and any other UE, so that (at the simplest) the UE fails authentication and can't get services
Rogue or misconfigured NF modifies the registration accept message for legitimate subscribers to deny access to some or all services that are configured in their profile."
T1499.503,DOS a UE via gNB or NF signaling,SEAF control,Adversary controlling SEAF: change the parameters exchanged back to the home network
T1499.503,DOS a UE via gNB or NF signaling,SMF control,Adversary controlling SMF can release an existing PDU session or not create a new one; or send a  N4 Session Release request to UPF
T1499.503,DOS a UE via gNB or NF signaling,UPF control,"Adversary controlling UPF can send a report of PDU session inactivity, which results in de-activating the UE session. Or alter secondary authentication between DN AAA and SMF so it fails"
T1499.503,DOS a UE via gNB or NF signaling,AUSF control,Adversary controlling AUSF: produce incorrect AKA parameters or change data out of UDM
T1499.503,DOS a UE via gNB or NF signaling,UDM control,"Adversary controlling UDM: fail the SUPI de-concealing operation, UE key will be different and NAS SMC will fail (e.g., responding to SUCI deconcealment with an incorrect SUPI). See [3]."
T1499.503,DOS a UE via gNB or NF signaling,ARPF control,"Adversary controlling ARPF can
Alter the root key (K) or provide wrong root key for the UE
Generate wrong authentication vector (AV) during UE authentication procedure using EAP-AKA’ or 5G AKA.
Both will result in authentication failure for the UE.  [Section 6.1.3 of 33.501]"
T1499.503,DOS a UE via gNB or NF signaling,UDR control,"Adversary controlling UDR: give UDM incorrect security parameters, or remove UE authentication status."
T1499.503,DOS a UE via gNB or NF signaling,PCF control,Adversary controlling PCF: return a very restrictive policy for that UE.
T1499.503,DOS a UE via gNB or NF signaling,NSSF and NSSAAF control,Adversary controlling NSSF and NSSAAF: deny UE access to a slice by mishandling NSSAI (saying it's unavailable) or altering authentication params so that auth procedure fails.
T1499.503,DOS a UE via gNB or NF signaling,CHF control,Adversary controlling CHF: Send a message to SMF to start PDU session release.
T1499.503,DOS a UE via gNB or NF signaling,SMSF control,Adversary controlling SMSF: DOS only on SMS for a given UE.
T1499.503,DOS a UE via gNB or NF signaling,5G EIR control,Adversary controlling 5G EIR can mark UE as stolen.
T1499.503,DOS a UE via gNB or NF signaling,Home PLMN or visited PLMN SEPP,Adversary controlling home PLMN SEPP or visited PLMN SEPP can alter or discard registration request/response message and/or other signaling messages to deny access for a UE.
FGT5012.003,5G-GUTI reuse,Reportedly some operators do not allocate new 5G-GUTI every time the UE re-registers.,"Several operators do not re-allocate GUTI often enough or they use predictable patterns.  
Exact 5G-GUTI refresh mechanism is left to implementation. Mandatory refresh of 5G-GUTI is to be done by AMF for initial registration, mobility registration update and network-initiated service request message due to paging. [Section 6.12.3 of 33.501]"
FGT5018.001,Cabling and junction boxes,Disrupt service,[2] 11.2.3 advocates for cabling security
FGT5010,Fraudulent AMF registration for UE in UDM,Adversary registers an AMF it controls as the one serving a given UE that just de-registered,"Adversary controlling an AMF registers that AMF in UDM (via Nudm_UECM_Registration Request) as serving a given UE that de-registered. If the UDM implementation does not store the authentication status of UEs as de-registered, it will accept that AMF. Now that adversary controlled AMF can potentially mount other attacks 
Note that the UDM does not communicate with the AMF based on OAuth tokens. Since AMF to UDM signaling is part of the key UE control plane, it may be that they have a permanent TLS connection (TBC)"
FGT5016,Abuse of Inter-operator Interfaces,Manipulate data between two PLMNs,"In one approach, the adversary, in a position on an IPX, could modify the messages between the vPLMN (visited PLMN) and hPLMN (home PLMN) if PRINS is used, resulting in possible information modification and/or disclosure.  Modification of an Information element (IE) could enable possible denial of service and/or information disclosure and this is addressed in FGT5029."
FGT5016,Abuse of Inter-operator Interfaces,Compromise SEPP and modify signaling it sends,"If the adversary controls a vPLMN SEPP they may modify signaling on N32 and/or generate requests to hPLMN NFs. The adversary controlled vSEPP could terminate TLS connections to hPLMN NFs and proxy requests as an adversary-in-the-middle, see T1157.502. Legitimate looking requests that could result in information disclosure or fraud may involve Value Added Service (VAS), e.g. VAS providing SEPP to the VPLMN"
FGT5006.001,Layer 2 Proxy,,"Active attack. The aLTEr attack that exploits the fact that LTE user
data is encrypted in counter mode (AES-CTR) but not integrity
protected, which allows us to modify the message payload."
T1557.505,Service Based Interface,Triple Handshake,"(2014): if a TLS client connects to a malicious server and presents a client credential, the server can then impersonate the client at any other server that accepts the same credential. Concretely, the malicious server performs a man-in-the-middle attack on three successive handshakes between the honest client and server, and succeeds in impersonating the client on the third handshake. See e.g."
FGT5030,Network-side SMS collection,Malware loaded into a Linux running SMSC server,"Data miner loaded by installation script. The script targets and saves SMS messages (the contents, the IMSI and the source  and destination phone number). This is highly targeted to given IMSI numbers (e.g., proponents of movements against the Chinese gov’t). (note: CDR s were also targeted for certain IMSIs, the info therein is call metadata, i.e. time, duration, phone numbers). [1,2]"
FGT5008,Redirection of traffic via user plane network function,"Control UPF or able to send an N4 signaling to it, redirect UE traffic","An UPF can legitimately instruct the gNB to send traffic to a different UPF.
Adversary can send a Session Modification Request to the UPF (if they know its IP address and can spoof the source) redirect user traffic from the UPF to an attacker controlled server. To accomplish this, the attackers need to
change the IP address in the Outer Header Creation
Field. [4]"
FGT5008,Redirection of traffic via user plane network function,"Control SMF, redirect traffic","Adversary controlling the SMF can redirect existing uplink UE traffic by sending to UPF a N4 Session Modification Request (or: selecting another UPF- or, by sending to UPF another “Redirect server” [which the adversary controls] in the FAR in the N4 session (Cisco UPF-Config-Guide: “The UPF reports to the SMF whether it supports traffic redirection enforcement in the UPF through the UP-Function Features IE.”) Similarly, the SMF can send a session modification request to the UPF and redirect UE traffic (downlink) — See sections 4.4.1.2 & 4.4.1.3 of [5]."
FGT5008,Redirection of traffic via user plane network function,Rogue AF or rogue/misconfigured NEF can redirect traffic to undesired destinations.,"This service is designed for MEC applications for local processing of data traffic in order to reduce latency. However, this capability can be misused by rogue AF or rogue/misconfigured NEF. Section 5.6.7 Table 5.6.7-1 1st row 
“Traffic Description” of [6]."
FGT5012.001,Passive radio signals observation,Externals geolocation,"Adversary geolocates unknown UE using some combination of Direction of Arrival, Time-of-Arrival, and/or Frequency-of-Arrival of UE signal externals."
FGT5006,DNS Manipulation,"Passive Identity Mapping Attack – Check ATT&CK, this might have addendums. (Network Sniffing, Technique T1040 - Enterprise | MITRE ATT&CK®). Both passive attacks are probably T040. Send email to Dr. Michaela to ask if these two attacks are already present and if they should be an addendum to T1040 or possibly sub techniques to something else.","Passive attack. Match transient radio identities to more permanent network identities, identifying users in the cell and preparing the battlefield for follow on attacks."
FGT5006,DNS Manipulation,Unmask User Web Activities - this might have addendums. See comment in previous line.,"Passive attack. Abuse the resource allocation as
a side channel to perform website fingerprinting that enables
the attacker to learn the websites a user accessed."
FGT5006,DNS Manipulation,"ALTER Attack (DNS Redirection, may have addendums in ATT&CK). This might need to be its own technique or might be a sub technique under DNS Manipulation.","Active attack. The ALTER attack that exploits the fact that LTE user
data is encrypted in counter mode (AES-CTR) but not integrity
protected, which allows us to modify the message payload."
FGT5002,Bypass home routing,Incorrect implementation/configuration or compromised SMS home router can allow bypass of the SMS location query messages.,[Section 7.2.2 of GSMA NG.111]
FGT5011,Unauthorized access to NEF via token fraud,Existing OAuth 2.0 attacks,Attacks that are applicable to machine to machine communication (so no email phishing attacks)
FGT5034,Charging fraud via NF control,SMF control,"An adversary may control the SMF and assign the same SMF Charging Identifier to a device data flow as that of an existing victim device, to cause charging errors. 
 (section 5.1.4 & annex A.1 of 32.255).
The SMF can also pause charging for a given UE (even though not warranted), section 4.4.4. of TS23.502.
The SMF can also misreport 5G data used by a given UE."
FGT5034,Charging fraud via NF control,PCF control,An adversary with control over the PCF can change policy so that UE is allowed to consume a service it was not subscribed to- but it will still be traceable to that UE. Section 4.3.2 of 23.503.
FGT5034,Charging fraud via NF control,CHF control,"An adversary with control over the CHF can ignore when PCF tells it that the spending limit for this subscriber has been reached,or can ignore the SMS records from the SMSF (SMSF uses POST to put in data), or the SMF itself for 5G data it reports. [TS 32.240]"
FGT5034,Charging fraud via NF control,NEF control or Application Function (AF) control exploiting weak NEF,"Adversary on AF can attack a weak NEF. Or, the NEF can be compromised and conduct this attack without even an AF. 
An AF can ask the NEF to change the “chargeable party” (TS29.522 section 4.4.8, TS29.122 section 4.4.4). This is meant to support the AF being the chargeable party, but it’s imaginable how the AF can put a different AF as chargeable: it has to send the AF identifier, UE IP address, Sponsor ID, ASP ID, etc. even AppID"
T1565,Non-SBI,Compromised or misconfigured gNB or UPF can disable integrity protection for CP & UP communication between RAN and core or between two gNBs,"Integrity protection can be disabled on N2 interface for CP, N3 and N9 interfaces for UP and Xn interface for CP & UP. Sections 9.2, 9.3, 9.4 & 9.9 of [2]"
FGT5018.004,Theft of physical assets,Cable/Copper Theft,"Copper’s value transforms remote cellular base stations into prime targets for thieves. The costs for telecom and tower operators to replace the cost of the cable and damage to the site can be thousands of dollars per incident. This is not taking into consideration the additional costs of loss of network service. Even the theft of a small amount of copper can cause extensive damage to site equipment, costing cell towers owners thousands of dollars in repairs, replacement, and network downtime. There are several expensive copper items at cell sites that are very attractive to thieves, such as the ground wires, copper grounding busbars, and waveguides"
FGT5018.004,Theft of physical assets,Battery Theft,"Battery theft can easily become the root cause of cell services outage. Similarly, to the case of cable theft, telecom towers are increasingly affected by the rise of battery theft and vandalism."
FGT5018.004,Theft of physical assets, Fuel Theft, Fuel is a major asset at telecom sites that can easily and directly be sold by thieves. The threat of diesel theft is widespread in many emerging markets and even in the rural areas of the developed markets
T1195.501,SIM credential theft,Agency (GHCQ) infiltrated SIM vendor’s (Gemalto) network.,Allegedly: GHCQ planted malware on Gemalto servers to obtain SIM credentials. The number of keys are in the order of millions. [1]
T1018,Core-network scanning,"Tools exist for pen testing. Examples GTScan, SigPloit, SCTPScan and GTPScan.",
FGT5007,Registration of malicious network functions,API used is Nnrf_NFManagement,"Adversary uses this API to register one of these functions: AMF, SMF, UDM, AUSF, NEF, PCF, SMSF, NSSF, UPF, etc. Clause 5.2.7 of [3]"
FGT5012.005,Shared network function in slice,"Malicious NF belonging to compromised Slice gets an access token for the target AMF, which servers both target slice and compromised slice.","Malicious NF of a compromised slice gets access token for a shared AMF, but then asks AMF for the location of a UE in the target slice. The AMF checks that the authorization (OAuth) token is ok, which it is, but does not check that the UE ID is served by target slice, while the requester NF is from compromised slice."
FGT5001,Exploitation of Interconnect Edge Application Programming Interfaces,Denial of Service,The SEPP can be overloaded with API calls if it does not apply rate limiting.
FGT5001,Exploitation of Interconnect Edge Application Programming Interfaces,Sensitive data exposure,"Adversary uses an insecure API to take over the edge NF, then can use legitimate signaling to obtain sensitive UE or network data."
T1592.501,Internal resource search,IR.21 accessible from the Internet,"Claro Americas, and Vivo telecom, had in 2016 their IR.21 database accessible from an internet  (links [2], [3] no longer accessible)"
FGT5006.002,Billing Evasion,"Passive Identity Mapping Attack – Check ATT&CK, this might have addendums. (Network Sniffing, Technique T1040 - Enterprise | MITRE ATT&CK®). Both passive attacks are probably T040. Send email to Dr. Michaela to ask if these two attacks are already present and if they should be an addendum to T1040 or possibly sub techniques to something else.","Passive attack. Match transient radio identities to more permanent network identities, identifying users in the cell and preparing the battlefield for follow on attacks."
FGT5006.002,Billing Evasion,Unmask User Web Activities - this might have addendums. See comment in previous line.,"Passive attack. Abuse the resource allocation as
a side channel to perform website fingerprinting that enables
the attacker to learn the websites a user accessed."
T1557.506,Air Interface,Adversary-in-the-Middle on air interface for a given UE,"The adversary employs a back to back gNB-UE combination. When UE security profile allows bidding down, adversary denies service to 5G, bids down victim UE to less secure protocol with illegitimate signaling, acts as a man-in-the-middle to intercept and possibly modify communication, and relays communication to and from intended recipient."
T1557.506,Air Interface,Adversary-in-the-Middle on air interface for any UE,"Alternatively, if the 5G system employs null integrity or encryption, user data traffic can be eavesdropped or modified in transit over the air interface"
FGT5018,Vandalism of network infrastructure,"Communication center: unauthorized access, destruction of assets and impairment of operations",
FGT5018,Vandalism of network infrastructure,"Telecommunications equipment room:  unauthorized access, destruction of assets and impairment of operations.",
FGT5018,Vandalism of network infrastructure,"Physically isolated operation areas: unauthorized access, destruction of assets and impairment of operations",
FGT5018,Vandalism of network infrastructure,"Equipment sited in other carrier's or partner's premises: unauthorized access, destruction of assets and impairment of operations.",
T1557.501,Bid down UE,Fake gNB with stronger signal strength than legitimate gNBs sends RRC redirection that is not integrity protected.,UEs tend to attach to gNBs which have better signal condition than the gNB the UE is currently attached.
FGT5019.001,Intercept Home Network via SUCI,Intercept home network over the air.,"Receive SUCI and extract home network, which is never concealed."
